LAT,LON,CO,O3,PM025,,max lat,min lat,,,,,,
40.523,-80.115,138.56,35.424,3.6046,,,,,,,,,
40.525,-80.115,138.56,35.424,3.6046,,,,,,,,,
40.527,-80.115,138.56,35.424,3.6046,,,,,,,,,
40.528,-80.115,138.56,35.424,3.6046,,,,,,,,,
40.53,-80.115,138.56,35.424,3.6046,,,,,,,,,
40.532,-80.115,138.56,35.424,3.6046,,,,,,,,,
40.262,-80.112,68.952,30.453,2.9652,,,,,,,,,
40.264,-80.112,68.952,30.453,2.9652,,,,,,,,,
40.266,-80.112,68.951,30.453,2.9652,,,,,,,,,
40.268,-80.112,68.951,30.453,2.9652,,,,,,,,,
40.269,-80.112,68.951,30.453,2.9652,,,,,,,,,
40.271,-80.112,68.951,30.453,2.9652,,,,,,,,,
40.273,-80.112,68.95,30.453,2.9653,,,,,,,,,
40.275,-80.112,68.95,30.453,2.9653,,,,,,,,,
40.277,-80.112,68.95,30.453,2.9653,,,,,,,,,
40.278,-80.112,68.949,30.453,2.9653,,,,,,,,,
40.28,-80.112,68.949,30.453,2.9653,,,,,,,,,
40.282,-80.112,68.949,30.453,2.9653,,,,,,,,,
40.284,-80.112,68.948,30.453,2.9653,,,,,,,,,
40.286,-80.112,68.948,30.453,2.9653,,,,,,,,,
40.287,-80.112,68.947,30.453,2.9653,,,,,,,,,
40.289,-80.113,68.947,30.454,2.9653,,,,,,,,,
40.291,-80.113,68.946,30.454,2.9653,,,,,,,,,
40.293,-80.113,68.945,30.454,2.9653,,,,,,,,,
40.295,-80.113,68.945,30.454,2.9653,,,,,,,,,
40.296,-80.113,68.944,30.454,2.9653,,,,,,,,,
40.298,-80.113,68.943,30.454,2.9653,,,,,,,,,
40.3,-80.113,68.942,30.454,2.9654,,,,,,,,,
40.302,-80.113,68.941,30.454,2.9654,,,,,,,,,
40.304,-80.113,68.94,30.455,2.9654,,,,,,,,,
40.305,-80.113,68.939,30.455,2.9654,,,,,,,,,
40.307,-80.113,68.938,30.455,2.9654,,,,,,,,,
40.309,-80.113,68.936,30.455,2.9654,,,,,,,,,
40.311,-80.113,68.934,30.455,2.9655,,,,,,,,,
40.313,-80.113,68.933,30.456,2.9655,,,,,,,,,
40.314,-80.113,68.931,30.456,2.9655,,,,,,,,,
40.316,-80.113,68.928,30.456,2.9655,,,,,,,,,
40.318,-80.113,68.926,30.457,2.9656,,,,,,,,,
40.32,-80.113,68.923,30.457,2.9656,,,,,,,,,
40.322,-80.113,68.92,30.458,2.9656,,,,,,,,,
40.323,-80.113,68.916,30.458,2.9657,,,,,,,,,
40.325,-80.113,68.911,30.459,2.9658,,,,,,,,,
40.327,-80.113,68.906,30.46,2.9658,,,,,,,,,
40.329,-80.113,68.9,30.461,2.9659,,,,,,,,,
40.331,-80.113,68.893,30.462,2.966,,,,,,,,,
40.332,-80.113,68.884,30.463,2.9661,,,,,,,,,
40.334,-80.113,68.874,30.465,2.9662,,,,,,,,,
40.336,-80.113,68.861,30.467,2.9664,,,,,,,,,
40.338,-80.113,68.845,30.469,2.9666,,,,,,,,,
40.34,-80.113,68.824,30.472,2.9669,,,,,,,,,
40.341,-80.113,68.798,30.477,2.9672,,,,,,,,,
40.343,-80.113,68.763,30.482,2.9677,,,,,,,,,
40.345,-80.113,68.715,30.489,2.9683,,,,,,,,,
40.347,-80.113,68.648,30.499,2.9692,,,,,,,,,
40.349,-80.113,68.549,30.514,2.9705,,,,,,,,,
40.35,-80.113,68.396,30.537,2.9725,,,,,,,,,
40.352,-80.113,68.145,30.574,2.9759,,,,,,,,,
40.354,-80.113,67.699,30.638,2.982,,,,,,,,,
40.356,-80.113,66.828,30.76,2.9942,,,,,,,,,
40.358,-80.113,65.018,31.002,3.0216,,,,,,,,,
40.359,-80.113,62.216,31.368,3.0703,,,,,,,,,
40.361,-80.113,63.482,31.203,3.0473,,,,,,,,,
40.363,-80.113,66.024,30.868,3.006,,,,,,,,,
40.365,-80.113,67.31,30.693,2.9874,,,,,,,,,
40.367,-80.113,67.941,30.604,2.9787,,,,,,,,,
40.368,-80.113,68.279,30.555,2.9741,,,,,,,,,
40.37,-80.113,68.476,30.525,2.9715,,,,,,,,,
40.372,-80.113,68.6,30.507,2.9698,,,,,,,,,
40.374,-80.113,68.682,30.494,2.9688,,,,,,,,,
40.376,-80.113,68.739,30.486,2.968,,,,,,,,,
40.377,-80.113,68.78,30.479,2.9675,,,,,,,,,
40.379,-80.113,68.811,30.475,2.9671,,,,,,,,,
40.381,-80.113,68.834,30.471,2.9668,,,,,,,,,
40.383,-80.113,68.853,30.468,2.9665,,,,,,,,,
40.385,-80.113,68.867,30.466,2.9663,,,,,,,,,
40.386,-80.113,68.879,30.464,2.9662,,,,,,,,,
40.388,-80.113,68.888,30.463,2.9661,,,,,,,,,
40.39,-80.113,68.896,30.461,2.966,,,,,,,,,
40.392,-80.113,68.903,30.46,2.9659,,,,,,,,,
40.394,-80.113,68.909,30.459,2.9658,,,,,,,,,
40.395,-80.113,68.913,30.459,2.9657,,,,,,,,,
40.397,-80.113,68.918,30.458,2.9657,,,,,,,,,
40.399,-80.113,68.921,30.457,2.9656,,,,,,,,,
40.401,-80.113,68.924,30.457,2.9656,,,,,,,,,
40.402,-80.113,68.927,30.457,2.9656,,,,,,,,,
40.404,-80.113,68.929,30.456,2.9655,,,,,,,,,
40.406,-80.113,68.932,30.456,2.9655,,,,,,,,,
40.408,-80.113,68.934,30.456,2.9655,,,,,,,,,
40.41,-80.113,68.935,30.455,2.9654,,,,,,,,,
40.411,-80.113,68.937,30.455,2.9654,,,,,,,,,
40.413,-80.113,68.938,30.455,2.9654,,,,,,,,,
40.415,-80.113,68.939,30.455,2.9654,,,,,,,,,
40.417,-80.113,68.941,30.454,2.9654,,,,,,,,,
40.419,-80.113,68.942,30.454,2.9654,,,,,,,,,
40.42,-80.113,68.943,30.454,2.9654,,,,,,,,,
40.422,-80.113,68.943,30.454,2.9653,,,,,,,,,
40.424,-80.113,116.27,31.242,9.4167,,,,,,,,,
40.426,-80.113,136.85,30.295,10.981,,,,,,,,,
40.428,-80.113,136.85,30.295,10.981,,,,,,,,,
40.429,-80.113,136.85,30.295,10.981,,,,,,,,,
40.431,-80.113,136.85,30.295,10.981,,,,,,,,,
40.433,-80.113,136.85,30.295,10.981,,,,,,,,,
40.435,-80.113,136.85,30.295,10.981,,,,,,,,,
40.437,-80.113,136.85,30.295,10.981,,,,,,,,,
40.438,-80.113,136.85,30.295,10.981,,,,,,,,,
40.44,-80.113,136.85,30.295,10.981,,,,,,,,,
40.442,-80.113,136.85,30.295,10.981,,,,,,,,,
40.444,-80.113,136.85,30.295,10.981,,,,,,,,,
40.446,-80.113,136.85,30.295,10.981,,,,,,,,,
40.447,-80.113,136.85,30.295,10.981,,,,,,,,,
40.449,-80.113,136.85,30.295,10.981,,,,,,,,,
40.451,-80.113,136.85,30.295,10.981,,,,,,,,,
40.453,-80.113,136.85,30.295,10.982,,,,,,,,,
40.455,-80.113,136.85,30.295,10.982,,,,,,,,,
40.456,-80.113,138.56,30.295,3.6046,,,,,,,,,
40.458,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.46,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.462,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.464,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.465,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.467,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.469,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.471,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.473,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.474,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.476,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.478,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.48,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.482,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.483,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.485,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.487,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.489,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.491,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.492,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.494,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.496,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.498,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.5,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.501,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.503,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.505,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.507,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.509,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.51,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.512,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.514,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.516,-80.113,138.56,33.562,3.6046,,,,,,,,,
40.518,-80.113,138.56,35.229,3.6046,,,,,,,,,
40.519,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.521,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.523,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.525,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.527,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.528,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.53,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.532,-80.113,138.56,35.424,3.6046,,,,,,,,,
40.262,-80.11,68.952,30.453,2.9652,,,,,,,,,
40.264,-80.11,68.952,30.453,2.9652,,,,,,,,,
40.266,-80.11,68.951,30.453,2.9652,,,,,,,,,
40.268,-80.11,68.951,30.453,2.9652,,,,,,,,,
40.269,-80.11,68.951,30.453,2.9652,,,,,,,,,
40.271,-80.11,68.951,30.453,2.9652,,,,,,,,,
40.273,-80.11,68.95,30.453,2.9653,,,,,,,,,
40.275,-80.11,68.95,30.453,2.9653,,,,,,,,,
40.277,-80.11,68.95,30.453,2.9653,,,,,,,,,
40.278,-80.11,68.949,30.453,2.9653,,,,,,,,,
40.28,-80.11,68.949,30.453,2.9653,,,,,,,,,
40.282,-80.11,68.949,30.453,2.9653,,,,,,,,,
40.284,-80.11,68.948,30.453,2.9653,,,,,,,,,
40.286,-80.11,68.948,30.453,2.9653,,,,,,,,,
40.287,-80.11,68.947,30.453,2.9653,,,,,,,,,
40.289,-80.11,68.947,30.454,2.9653,,,,,,,,,
40.291,-80.11,68.946,30.454,2.9653,,,,,,,,,
40.293,-80.11,68.945,30.454,2.9653,,,,,,,,,
40.295,-80.11,68.945,30.454,2.9653,,,,,,,,,
40.296,-80.11,68.944,30.454,2.9653,,,,,,,,,
40.298,-80.11,68.943,30.454,2.9653,,,,,,,,,
40.3,-80.11,68.942,30.454,2.9654,,,,,,,,,
40.302,-80.11,68.941,30.454,2.9654,,,,,,,,,
40.304,-80.11,68.94,30.455,2.9654,,,,,,,,,
40.305,-80.11,68.939,30.455,2.9654,,,,,,,,,
40.307,-80.11,68.938,30.455,2.9654,,,,,,,,,
40.309,-80.11,68.936,30.455,2.9654,,,,,,,,,
40.311,-80.11,68.934,30.455,2.9655,,,,,,,,,
40.313,-80.11,68.933,30.456,2.9655,,,,,,,,,
40.314,-80.11,68.931,30.456,2.9655,,,,,,,,,
40.316,-80.11,68.928,30.456,2.9655,,,,,,,,,
40.318,-80.11,68.926,30.457,2.9656,,,,,,,,,
40.32,-80.11,68.923,30.457,2.9656,,,,,,,,,
40.322,-80.11,68.92,30.458,2.9657,,,,,,,,,
40.323,-80.11,68.916,30.458,2.9657,,,,,,,,,
40.325,-80.11,68.911,30.459,2.9658,,,,,,,,,
40.327,-80.11,68.906,30.46,2.9658,,,,,,,,,
40.329,-80.11,68.9,30.461,2.9659,,,,,,,,,
40.331,-80.11,68.893,30.462,2.966,,,,,,,,,
40.332,-80.11,68.884,30.463,2.9661,,,,,,,,,
40.334,-80.11,68.873,30.465,2.9663,,,,,,,,,
40.336,-80.11,68.86,30.467,2.9664,,,,,,,,,
40.338,-80.11,68.844,30.469,2.9666,,,,,,,,,
40.34,-80.11,68.824,30.473,2.9669,,,,,,,,,
40.341,-80.11,68.797,30.477,2.9673,,,,,,,,,
40.343,-80.11,68.761,30.482,2.9677,,,,,,,,,
40.345,-80.11,68.713,30.49,2.9684,,,,,,,,,
40.347,-80.11,68.644,30.5,2.9693,,,,,,,,,
40.349,-80.11,68.543,30.515,2.9706,,,,,,,,,
40.35,-80.11,68.385,30.539,2.9727,,,,,,,,,
40.352,-80.11,68.121,30.578,2.9762,,,,,,,,,
40.354,-80.11,67.638,30.647,2.9828,,,,,,,,,
40.356,-80.11,66.644,30.785,2.9969,,,,,,,,,
40.358,-80.11,64.262,31.101,3.034,,,,,,,,,
40.359,-80.11,57.819,31.947,3.1615,,,,,,,,,
40.361,-80.11,61.577,31.452,3.0825,,,,,,,,,
40.363,-80.11,65.651,30.918,3.0117,,,,,,,,,
40.365,-80.11,67.204,30.708,2.9889,,,,,,,,,
40.367,-80.11,67.902,30.609,2.9792,,,,,,,,,
40.368,-80.11,68.262,30.557,2.9743,,,,,,,,,
40.37,-80.11,68.467,30.527,2.9716,,,,,,,,,
40.372,-80.11,68.595,30.507,2.9699,,,,,,,,,
40.374,-80.11,68.679,30.495,2.9688,,,,,,,,,
40.376,-80.11,68.737,30.486,2.968,,,,,,,,,
40.377,-80.11,68.779,30.479,2.9675,,,,,,,,,
40.379,-80.11,68.81,30.475,2.9671,,,,,,,,,
40.381,-80.11,68.834,30.471,2.9668,,,,,,,,,
40.383,-80.11,68.852,30.468,2.9665,,,,,,,,,
40.385,-80.11,68.867,30.466,2.9663,,,,,,,,,
40.386,-80.11,68.879,30.464,2.9662,,,,,,,,,
40.388,-80.11,68.888,30.463,2.9661,,,,,,,,,
40.39,-80.11,68.896,30.461,2.966,,,,,,,,,
40.392,-80.11,68.903,30.46,2.9659,,,,,,,,,
40.394,-80.11,68.909,30.459,2.9658,,,,,,,,,
40.395,-80.11,68.913,30.459,2.9657,,,,,,,,,
40.397,-80.11,68.918,30.458,2.9657,,,,,,,,,
40.399,-80.11,68.921,30.457,2.9656,,,,,,,,,
40.401,-80.11,68.924,30.457,2.9656,,,,,,,,,
40.402,-80.11,68.927,30.457,2.9656,,,,,,,,,
40.404,-80.11,68.929,30.456,2.9655,,,,,,,,,
40.406,-80.11,68.932,30.456,2.9655,,,,,,,,,
40.408,-80.11,68.934,30.456,2.9655,,,,,,,,,
40.41,-80.11,68.935,30.455,2.9654,,,,,,,,,
40.411,-80.11,68.937,30.455,2.9654,,,,,,,,,
40.413,-80.11,68.938,30.455,2.9654,,,,,,,,,
40.415,-80.11,68.939,30.455,2.9654,,,,,,,,,
40.417,-80.11,68.941,30.454,2.9654,,,,,,,,,
40.419,-80.11,68.942,30.454,2.9654,,,,,,,,,
40.42,-80.11,116.29,31.241,9.4184,,,,,,,,,
40.422,-80.11,136.85,30.295,10.981,,,,,,,,,
40.424,-80.11,136.85,30.295,10.981,,,,,,,,,
40.426,-80.11,136.85,30.295,10.981,,,,,,,,,
40.428,-80.11,136.85,30.295,10.981,,,,,,,,,
40.429,-80.11,136.85,30.295,10.981,,,,,,,,,
40.431,-80.11,136.85,30.295,10.981,,,,,,,,,
40.433,-80.11,136.85,30.295,10.981,,,,,,,,,
40.435,-80.11,136.85,30.295,10.981,,,,,,,,,
40.437,-80.11,136.85,30.295,10.981,,,,,,,,,
40.438,-80.11,136.85,30.295,10.981,,,,,,,,,
40.44,-80.11,136.85,30.295,10.981,,,,,,,,,
40.442,-80.11,136.85,30.295,10.981,,,,,,,,,
40.444,-80.11,136.85,30.295,10.981,,,,,,,,,
40.446,-80.11,136.85,30.295,10.981,,,,,,,,,
40.447,-80.11,136.85,30.295,10.981,,,,,,,,,
40.449,-80.11,136.85,30.295,10.981,,,,,,,,,
40.451,-80.11,136.85,30.295,10.981,,,,,,,,,
40.453,-80.11,136.85,30.295,10.982,,,,,,,,,
40.455,-80.11,136.85,30.295,10.982,,,,,,,,,
40.456,-80.11,143.75,31.235,10.496,,,,,,,,,
40.458,-80.11,143.73,33.562,4.639,,,,,,,,,
40.46,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.462,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.464,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.465,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.467,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.469,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.471,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.473,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.474,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.476,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.478,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.48,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.482,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.483,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.485,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.487,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.489,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.491,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.492,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.494,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.496,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.498,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.5,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.501,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.503,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.505,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.507,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.509,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.51,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.512,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.514,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.516,-80.11,138.56,33.562,3.6046,,,,,,,,,
40.518,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.519,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.521,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.523,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.525,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.527,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.528,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.53,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.532,-80.11,138.56,35.424,3.6046,,,,,,,,,
40.262,-80.108,68.952,30.453,2.9652,,,,,,,,,
40.264,-80.108,68.952,30.453,2.9652,,,,,,,,,
40.266,-80.108,68.951,30.453,2.9652,,,,,,,,,
40.268,-80.108,68.951,30.453,2.9652,,,,,,,,,
40.269,-80.108,68.951,30.453,2.9652,,,,,,,,,
40.271,-80.108,68.951,30.453,2.9652,,,,,,,,,
40.273,-80.108,68.95,30.453,2.9653,,,,,,,,,
40.275,-80.108,68.95,30.453,2.9653,,,,,,,,,
40.277,-80.108,68.95,30.453,2.9653,,,,,,,,,
40.278,-80.108,68.949,30.453,2.9653,,,,,,,,,
40.28,-80.108,68.949,30.453,2.9653,,,,,,,,,
40.282,-80.108,68.949,30.453,2.9653,,,,,,,,,
40.284,-80.108,68.948,30.453,2.9653,,,,,,,,,
40.286,-80.108,68.948,30.453,2.9653,,,,,,,,,
40.287,-80.108,68.947,30.453,2.9653,,,,,,,,,
40.289,-80.108,68.947,30.454,2.9653,,,,,,,,,
40.291,-80.108,68.946,30.454,2.9653,,,,,,,,,
40.293,-80.108,68.945,30.454,2.9653,,,,,,,,,
40.295,-80.108,68.945,30.454,2.9653,,,,,,,,,
40.296,-80.108,68.944,30.454,2.9653,,,,,,,,,
40.298,-80.108,68.943,30.454,2.9653,,,,,,,,,
40.3,-80.108,68.942,30.454,2.9654,,,,,,,,,
40.302,-80.108,68.941,30.454,2.9654,,,,,,,,,
40.304,-80.108,68.94,30.455,2.9654,,,,,,,,,
40.305,-80.108,68.939,30.455,2.9654,,,,,,,,,
40.307,-80.108,68.938,30.455,2.9654,,,,,,,,,
40.309,-80.108,68.936,30.455,2.9654,,,,,,,,,
40.311,-80.108,68.935,30.455,2.9655,,,,,,,,,
40.313,-80.108,68.933,30.456,2.9655,,,,,,,,,
40.314,-80.108,68.931,30.456,2.9655,,,,,,,,,
40.316,-80.108,68.928,30.456,2.9655,,,,,,,,,
40.318,-80.108,68.926,30.457,2.9656,,,,,,,,,
40.32,-80.108,68.923,30.457,2.9656,,,,,,,,,
40.322,-80.108,68.92,30.458,2.9656,,,,,,,,,
40.323,-80.108,68.916,30.458,2.9657,,,,,,,,,
40.325,-80.108,68.911,30.459,2.9658,,,,,,,,,
40.327,-80.108,68.906,30.46,2.9658,,,,,,,,,
40.329,-80.108,68.9,30.461,2.9659,,,,,,,,,
40.331,-80.108,68.893,30.462,2.966,,,,,,,,,
40.332,-80.108,68.884,30.463,2.9661,,,,,,,,,
40.334,-80.108,68.874,30.465,2.9662,,,,,,,,,
40.336,-80.108,68.861,30.467,2.9664,,,,,,,,,
40.338,-80.108,68.845,30.469,2.9666,,,,,,,,,
40.34,-80.108,68.825,30.472,2.9669,,,,,,,,,
40.341,-80.108,68.799,30.476,2.9672,,,,,,,,,
40.343,-80.108,68.764,30.482,2.9677,,,,,,,,,
40.345,-80.108,68.717,30.489,2.9683,,,,,,,,,
40.347,-80.108,68.652,30.499,2.9692,,,,,,,,,
40.349,-80.108,68.556,30.513,2.9704,,,,,,,,,
40.35,-80.108,68.409,30.535,2.9724,,,,,,,,,
40.352,-80.108,68.173,30.57,2.9755,,,,,,,,,
40.354,-80.108,67.764,30.629,2.9811,,,,,,,,,
40.356,-80.108,67.012,30.734,2.9916,,,,,,,,,
40.358,-80.108,65.635,30.92,3.012,,,,,,,,,
40.359,-80.108,64.011,31.134,3.0382,,,,,,,,,
40.361,-80.108,64.668,31.048,3.0273,,,,,,,,,
40.363,-80.108,66.369,30.822,3.0009,,,,,,,,,
40.365,-80.108,67.421,30.678,2.9858,,,,,,,,,
40.367,-80.108,67.984,30.598,2.9781,,,,,,,,,
40.368,-80.108,68.298,30.552,2.9738,,,,,,,,,
40.37,-80.108,68.486,30.524,2.9713,,,,,,,,,
40.372,-80.108,68.605,30.506,2.9698,,,,,,,,,
40.374,-80.108,68.685,30.494,2.9687,,,,,,,,,
40.376,-80.108,68.741,30.485,2.968,,,,,,,,,
40.377,-80.108,68.782,30.479,2.9674,,,,,,,,,
40.379,-80.108,68.812,30.474,2.9671,,,,,,,,,
40.381,-80.108,68.835,30.471,2.9668,,,,,,,,,
40.383,-80.108,68.853,30.468,2.9665,,,,,,,,,
40.385,-80.108,68.867,30.466,2.9663,,,,,,,,,
40.386,-80.108,68.879,30.464,2.9662,,,,,,,,,
40.388,-80.108,68.889,30.463,2.9661,,,,,,,,,
40.39,-80.108,68.897,30.461,2.966,,,,,,,,,
40.392,-80.108,68.903,30.46,2.9659,,,,,,,,,
40.394,-80.108,68.909,30.459,2.9658,,,,,,,,,
40.395,-80.108,68.914,30.459,2.9657,,,,,,,,,
40.397,-80.108,68.918,30.458,2.9657,,,,,,,,,
40.399,-80.108,68.921,30.457,2.9656,,,,,,,,,
40.401,-80.108,68.924,30.457,2.9656,,,,,,,,,
40.402,-80.108,68.927,30.457,2.9656,,,,,,,,,
40.404,-80.108,68.93,30.456,2.9655,,,,,,,,,
40.406,-80.108,68.932,30.456,2.9655,,,,,,,,,
40.408,-80.108,68.934,30.456,2.9655,,,,,,,,,
40.41,-80.108,68.935,30.455,2.9654,,,,,,,,,
40.411,-80.108,68.937,30.455,2.9654,,,,,,,,,
40.413,-80.108,68.938,30.455,2.9654,,,,,,,,,
40.415,-80.108,68.939,30.455,2.9654,,,,,,,,,
40.417,-80.108,136.85,30.296,10.981,,,,,,,,,
40.419,-80.108,136.85,30.295,10.981,,,,,,,,,
40.42,-80.108,136.85,30.295,10.981,,,,,,,,,
40.422,-80.108,136.85,30.295,10.981,,,,,,,,,
40.424,-80.108,136.85,30.295,10.981,,,,,,,,,
40.426,-80.108,136.85,30.295,10.981,,,,,,,,,
40.428,-80.108,136.85,30.295,10.981,,,,,,,,,
40.429,-80.108,136.85,30.295,10.981,,,,,,,,,
40.431,-80.108,136.85,30.295,10.981,,,,,,,,,
40.433,-80.108,136.85,30.295,10.981,,,,,,,,,
40.435,-80.108,136.85,30.295,10.981,,,,,,,,,
40.437,-80.108,136.85,30.295,10.981,,,,,,,,,
40.438,-80.108,136.85,30.295,10.981,,,,,,,,,
40.44,-80.108,136.85,30.295,10.981,,,,,,,,,
40.442,-80.108,136.85,30.295,10.981,,,,,,,,,
40.444,-80.108,136.85,30.295,10.981,,,,,,,,,
40.446,-80.108,136.85,30.295,10.981,,,,,,,,,
40.447,-80.108,136.85,30.295,10.981,,,,,,,,,
40.449,-80.108,136.85,30.295,10.981,,,,,,,,,
40.451,-80.108,136.85,30.295,10.981,,,,,,,,,
40.453,-80.108,136.85,30.295,10.981,,,,,,,,,
40.455,-80.108,136.85,30.295,10.982,,,,,,,,,
40.456,-80.108,157.41,33.562,7.7068,,,,,,,,,
40.458,-80.108,157.41,33.562,7.7068,,,,,,,,,
40.46,-80.108,157.41,33.562,7.7068,,,,,,,,,
40.462,-80.108,157.41,33.562,7.7068,,,,,,,,,
40.464,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.465,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.467,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.469,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.471,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.473,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.474,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.476,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.478,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.48,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.482,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.483,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.485,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.487,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.489,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.491,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.492,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.494,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.496,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.498,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.5,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.501,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.503,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.505,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.507,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.509,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.51,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.512,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.514,-80.108,138.56,33.562,3.6046,,,,,,,,,
40.516,-80.108,138.56,35.552,3.6046,,,,,,,,,
40.518,-80.108,138.56,35.424,3.6046,,,,,,,,,
40.519,-80.108,138.56,35.424,3.6046,,,,,,,,,
